timestamp,city,weather,weather description,temperature,humidity,pressure,wind speed,wind direction,clouds
2026-06-06 21:24:14.060128,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:25:59.066596,new york,Rain,light rain,68.74,90,1008,7,185,100
2026-06-06 21:26:00.227015,los angeles,Clouds,scattered clouds,68.99,73,1010,7.43,226,37
2026-06-06 21:26:01.400159,san francisco,Clear,clear sky,59.02,61,1010,15.99,251,0
2026-06-06 21:26:02.561868,boston,Clouds,overcast clouds,70.7,72,1004,16.53,236,99
2026-06-06 21:26:03.738189,toronto,Clear,clear sky,69.08,75,1008,8.19,294,1
2026-06-06 21:26:04.913957,mexico city,Rain,light rain,63.95,72,1011,17,50,97
2026-06-06 21:26:06.072855,london,Clouds,broken clouds,53.51,82,1016,7,282,56
2026-06-06 21:26:07.229158,paris,Clouds,broken clouds,52.18,84,1022,6.2,263,66
2026-06-06 21:26:08.403313,rome,Clouds,overcast clouds,71.38,82,1016,2.48,166,100
2026-06-06 21:26:09.544306,tokyo,Rain,light rain,69.39,76,1017,4.12,139,100
2026-06-06 21:26:10.699325,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:26:11.872252,beijing,Clear,clear sky,75.58,30,1012,4.83,339,0
2026-06-06 21:26:13.043388,shanghai,Clouds,broken clouds,83.48,54,1008,5.23,349,51
2026-06-06 21:26:14.060281,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:26:14.201891,chicago,Clouds,broken clouds,70.75,72,1012,1.01,67,78
2026-06-06 21:26:15.328297,seoul,Clouds,overcast clouds,77.94,31,1010,5.48,84,100
2026-06-06 21:26:16.488153,berlin,Clouds,overcast clouds,59.14,85,1016,7.83,287,100
2026-06-06 21:26:17.665214,mumbai,Clouds,overcast clouds,87.89,65,1007,5.48,316,98
2026-06-06 21:26:18.830907,kansas city,Clouds,overcast clouds,74.23,84,1010,4.97,163,100
2026-06-06 21:26:20.000075,detroit,Clear,clear sky,75.69,63,1011,4.72,298,1
2026-06-06 21:28:14.071436,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:30:14.065082,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:32:14.072781,st. louis,Clouds,overcast clouds,78.49,75,1012,7.09,246,100
2026-06-06 21:34:14.070672,st. louis,Clouds,overcast clouds,78.21,75,1012,5.93,247,100
2026-06-06 21:36:14.064690,st. louis,Clouds,overcast clouds,78.21,75,1012,5.93,247,100
2026-06-06 21:38:14.096857,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:40:14.051959,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:42:14.066156,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:44:14.046847,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:46:14.083173,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:46:29.925153,new york,Clouds,overcast clouds,69.13,88,1008,8.01,176,100
2026-06-06 21:46:31.088377,los angeles,Clouds,scattered clouds,67.05,76,1010,1.01,212,33
2026-06-06 21:46:32.298347,san francisco,Clear,clear sky,56.91,59,1010,15.99,268,0
2026-06-06 21:46:33.459332,boston,Clouds,overcast clouds,70.39,72,1005,8.43,257,99
2026-06-06 21:46:34.629651,toronto,Clear,clear sky,69.08,79,1009,8.12,310,1
2026-06-06 21:46:35.820631,mexico city,Rain,light rain,65.7,72,1012,0.83,281,98
2026-06-06 21:46:36.993662,london,Clouds,scattered clouds,52.79,83,1017,7,271,41
2026-06-06 21:46:38.165469,paris,Clouds,broken clouds,51.87,84,1022,5.46,256,55
2026-06-06 21:46:39.428344,rome,Clouds,overcast clouds,70.14,86,1016,2.08,171,100
2026-06-06 21:46:40.625638,tokyo,Rain,light rain,69.12,76,1017,4.63,161,100
2026-06-06 21:46:41.789923,st. louis,Clouds,overcast clouds,78.55,75,1012,1.99,276,100
2026-06-06 21:46:42.953765,beijing,Clear,clear sky,79.02,23,1011,5.55,344,0
2026-06-06 21:46:44.126597,shanghai,Clouds,scattered clouds,85.06,47,1008,9.01,11,43
2026-06-06 21:46:45.297018,chicago,Clouds,broken clouds,70.72,73,1012,1.01,104,72
2026-06-06 21:46:46.479146,seoul,Clouds,overcast clouds,79.38,33,1009,7.56,105,100
2026-06-06 21:46:47.650679,berlin,Clouds,overcast clouds,59.18,85,1016,5.57,359,100
2026-06-06 21:46:48.829651,mumbai,Clouds,overcast clouds,88.39,63,1008,5.82,311,95
2026-06-06 21:46:50.000281,kansas city,Clouds,overcast clouds,73.89,85,1011,6.17,151,100
2026-06-06 21:46:51.165255,detroit,Clear,clear sky,76.39,64,1011,5.44,307,0
2026-06-06 21:48:14.099415,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 21:50:14.040374,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 21:52:14.040405,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 21:54:14.039586,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 21:56:14.048183,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 21:58:14.051371,st. louis,Clouds,overcast clouds,78.51,75,1012,1.99,278,100
2026-06-06 22:00:14.056519,st. louis,Clouds,overcast clouds,78.37,76,1012,1.99,277,100
2026-06-06 23:18:59.050476,st. louis,Clouds,overcast clouds,78.19,77,1013,1.99,275,100
2026-06-06 23:48:32.203998,st. louis,Clouds,overcast clouds,77.63,78,1012,7.02,232,100
2026-06-07 01:50:54.929979,st. louis,Clouds,overcast clouds,76.17,84,1012,1.99,274,100
2026-06-07 03:21:19.939436,st. louis,Clouds,overcast clouds,75.31,86,1012,1.99,275,100
2026-06-07 03:56:24.202261,st. louis,Clouds,overcast clouds,74.84,88,1012,1.99,285,99
2026-06-07 05:46:15.934052,new york,Clear,clear sky,68.23,89,1009,4,177,0
2026-06-07 05:46:17.124376,los angeles,Clouds,scattered clouds,63.73,80,1010,4.21,166,29
2026-06-07 05:46:18.289472,san francisco,Clear,clear sky,50.9,79,1010,13,306,6
2026-06-07 05:46:19.441505,boston,Clouds,broken clouds,65.48,84,1005,5.01,180,55
2026-06-07 05:46:20.601341,toronto,Clouds,scattered clouds,60.58,86,1012,1.99,321,43
2026-06-07 05:46:21.764439,mexico city,Rain,light rain,58.95,93,1012,1.99,70,100
2026-06-07 05:47:40.342468,london,Clouds,broken clouds,63.16,67,1020,8.99,244,84
2026-06-07 05:47:41.478223,paris,Clouds,few clouds,68.45,56,1024,4.34,237,19
2026-06-07 05:47:42.639818,rome,Clouds,overcast clouds,66.24,94,1016,2.19,115,99
2026-06-07 05:47:43.796399,tokyo,Rain,heavy intensity rain,66.92,92,1013,10.22,129,100
2026-06-07 05:47:44.942480,st. louis,Clouds,overcast clouds,73.89,90,1012,1.99,279,99
2026-06-07 05:47:44.944306,st. louis,Clouds,overcast clouds,73.89,90,1012,1.99,279,99
2026-06-07 05:47:46.095490,beijing,Clouds,scattered clouds,76.5,31,1008,9.8,208,36
2026-06-07 05:48:02.168941,shanghai,Clouds,scattered clouds,77.67,56,1009,8.39,44,29
2026-06-07 05:48:03.326849,chicago,Clouds,overcast clouds,65.91,81,1014,1.99,24,100
2026-06-07 05:48:04.485536,seoul,Clouds,overcast clouds,75.69,47,1007,6.33,328,88
2026-06-07 05:48:05.640160,berlin,Clouds,scattered clouds,69.96,57,1019,17,243,41
2026-06-07 05:48:06.801718,mumbai,Clouds,overcast clouds,90.14,67,1005,10.47,272,87
2026-06-07 05:48:07.947211,kansas city,Rain,light rain,70.56,94,1009,5.99,60,98
2026-06-07 05:48:09.100673,detroit,Clear,clear sky,61.39,88,1015,7.05,26,0
2026-06-07 05:49:32.860763,st. louis,Clouds,overcast clouds,73.87,90,1012,1.99,279,99
2026-06-07 07:47:34.578352,st. louis,Clouds,overcast clouds,75.96,87,1013,1.01,268,100
2026-06-07 09:03:16.696021,st. louis,Clouds,overcast clouds,77.83,80,1013,1.01,249,100
2026-06-07 09:36:25.435626,st. louis,Clouds,overcast clouds,79.47,75,1013,1.01,264,100
2026-06-07 11:55:44.793894,st. louis,Clouds,overcast clouds,86.25,62,1012,11.25,149,100
2026-06-07 13:02:32.129092,st. louis,Clouds,overcast clouds,86.09,60,1012,1.01,297,100
2026-06-07 14:01:14.649933,st. louis,Clouds,overcast clouds,87.8,58,1011,1.99,286,100
2026-06-07 14:46:03.776523,st. louis,Clouds,overcast clouds,88.21,57,1011,1.01,250,100
2026-06-07 15:51:29.492455,st. louis,Clouds,overcast clouds,87.03,57,1011,11.92,149,100
2026-06-07 16:20:02.341638,st. louis,Clouds,overcast clouds,87.15,58,1011,1.01,277,100
2026-06-07 19:07:13.826135,st. louis,Clouds,overcast clouds,85.19,60,1010,1.01,281,99
2026-06-07 21:13:27.973414,st. louis,Clouds,broken clouds,82.98,63,1011,10.07,149,59
2026-06-07 23:35:05.686394,st. louis,Clouds,broken clouds,78.42,79,1011,7.09,166,84
2026-06-08 02:23:03.301920,new york,Clear,clear sky,66.51,71,1019,15.01,24,0
2026-06-08 02:23:04.482631,los angeles,Clouds,overcast clouds,61.2,79,1011,2.98,174,100
2026-06-08 02:23:05.649262,san francisco,Clouds,overcast clouds,53.29,74,1010,7,254,100
2026-06-08 02:25:02.106910,boston,Clear,clear sky,54.57,85,1019,5.82,354,0
2026-06-08 02:25:03.268048,toronto,Clear,clear sky,59.67,84,1020,1.01,0,4
2026-06-08 02:25:04.433447,mexico city,Rain,moderate rain,59.95,87,1012,4.83,260,100
2026-06-08 02:25:05.600132,london,Clouds,overcast clouds,59.16,82,1013,5.99,229,90
2026-06-08 02:25:06.764397,paris,Clouds,overcast clouds,62.22,75,1016,4.38,225,100
2026-06-08 02:25:07.929731,rome,Clouds,overcast clouds,70.75,96,1017,3.09,125,100
2026-06-08 02:42:17.498073,tokyo,Clouds,overcast clouds,73.26,79,1003,8.34,15,100
2026-06-08 02:42:18.677158,st. louis,Clouds,overcast clouds,75.27,89,1011,1.01,302,100
2026-06-08 02:42:19.855217,beijing,Clouds,overcast clouds,85.71,19,1003,8.7,216,100
2026-06-08 02:42:21.034721,shanghai,Rain,light rain,71.31,45,1010,3.4,67,100
2026-06-08 02:57:59.533225,chicago,Clouds,overcast clouds,66.15,84,1014,7.72,123,100
2026-06-08 02:58:00.693095,seoul,Clouds,few clouds,78.89,30,1005,12.3,306,14
2026-06-08 02:58:01.862972,berlin,Clouds,scattered clouds,67.44,65,1020,4,228,39
2026-06-08 02:58:03.041684,mumbai,Clouds,overcast clouds,89.85,63,1007,10.58,242,87
2026-06-08 03:13:22.470042,kansas city,Clouds,overcast clouds,72.1,93,1007,3,130,100
2026-06-08 03:13:23.645184,detroit,Clouds,scattered clouds,59.56,93,1018,3.78,86,29
2026-06-08 04:01:31.271146,st. louis,Clouds,overcast clouds,74.91,88,1011,1.99,270,100
2026-06-08 07:07:51.772843,st. louis,Clouds,overcast clouds,75.45,89,1012,1.01,270,100
2026-06-08 08:51:00.601103,st. louis,Clouds,scattered clouds,74.23,92,1013,3,267,26
2026-06-08 09:14:07.331116,st. louis,Rain,moderate rain,73.87,91,1013,1.99,282,26
2026-06-08 09:54:20.240589,st. louis,Rain,moderate rain,76.82,84,1013,12.21,198,30
2026-06-08 10:21:38.233453,st. louis,Rain,light rain,76.35,93,1014,12.21,198,30
2026-06-08 10:42:47.783674,st. louis,Rain,moderate rain,78.12,84,1013,9.42,185,48
2026-06-08 11:52:10.205245,st. louis,Rain,light rain,80.11,84,1013,10.92,195,49
2026-06-08 13:41:28.835284,st. louis,Clouds,scattered clouds,81.61,87,1012,13.71,191,45
2026-06-08 15:08:10.157477,st. louis,Clouds,broken clouds,84.97,76,1011,9.78,206,71
2026-06-08 16:02:57.068164,new york,Clear,clear sky,72.52,42,1024,5.01,197,6
2026-06-08 16:02:58.239362,los angeles,Clouds,scattered clouds,76.59,57,1011,1.01,83,29
2026-06-08 16:02:59.415303,san francisco,Clouds,overcast clouds,63.5,62,1014,20,266,100
2026-06-08 16:03:00.579382,boston,Clouds,overcast clouds,78.42,37,1022,5.01,145,99
2026-06-08 16:09:06.034156,st. louis,Clouds,broken clouds,85.33,74,1012,1.01,268,81
2026-06-08 16:09:06.933869,toronto,Clouds,broken clouds,72,65,1021,4,171,53
2026-06-08 16:09:08.106542,mexico city,Rain,light rain,74.95,47,1009,13,10,98
2026-06-08 16:09:09.264851,london,Clouds,few clouds,56.08,72,1014,5.01,294,23
2026-06-08 16:09:10.438938,paris,Clouds,overcast clouds,55.22,91,1017,1.99,80,100
2026-06-08 16:09:11.606861,rome,Clouds,overcast clouds,79.88,97,1019,3,179,100
2026-06-08 16:12:36.259284,tokyo,Rain,moderate rain,65.43,96,1002,13.51,339,100
2026-06-08 16:12:37.442171,st. louis,Clouds,broken clouds,85.33,74,1012,1.01,268,81
2026-06-08 16:12:38.613134,beijing,Clear,clear sky,78.42,48,1005,5.79,321,0
2026-06-08 16:12:39.791182,shanghai,Rain,light rain,68.38,66,1009,3.65,32,100
2026-06-08 16:12:40.959397,chicago,Rain,light rain,79.68,79,1013,5.01,204,84
2026-06-08 16:12:42.135977,seoul,Clear,clear sky,64.9,57,1008,2.06,27,5
2026-06-08 16:12:43.318530,berlin,Clouds,overcast clouds,69.33,64,1011,5.01,131,100
2026-06-08 16:12:44.487349,mumbai,Clouds,overcast clouds,87.71,69,1006,12.3,255,100
2026-06-08 16:12:45.658489,kansas city,Clouds,overcast clouds,81.72,74,1011,11.99,200,94
2026-06-08 16:12:46.830015,detroit,Clouds,overcast clouds,86.94,53,1017,8.14,160,100
2026-06-08 18:11:09.814385,st. louis,Clouds,overcast clouds,85.32,71,1012,8.32,288,87
2026-06-08 21:46:52.664850,st. louis,Clouds,overcast clouds,77.83,85,1014,4.09,222,100
2026-06-09 00:47:03.290526,st. louis,Clouds,overcast clouds,76.05,88,1015,1.99,277,100
2026-06-09 05:28:01.044694,st. louis,Clouds,overcast clouds,77.13,85,1015,1.99,272,100
2026-06-09 07:18:59.608345,st. louis,Clouds,overcast clouds,77.27,87,1014,1.99,280,100
2026-06-09 09:20:01.760775,st. louis,Clouds,overcast clouds,79.68,81,1015,5.77,186,97
2026-06-09 11:31:17.436513,st. louis,Clouds,overcast clouds,86.05,68,1016,1.99,272,91
2026-06-09 14:39:50.283360,st. louis,Clouds,scattered clouds,90.54,65,1013,3,285,31
2026-06-09 16:09:28.154672,st. louis,Clouds,scattered clouds,92.41,61,1013,7.05,280,48
2026-06-09 19:11:39.883791,st. louis,Clouds,scattered clouds,90.03,67,1012,4.29,279,34
2026-06-09 19:21:33.133518,new york,Clouds,broken clouds,73.8,60,1017,10,165,62
2026-06-09 19:21:34.298190,los angeles,Clear,clear sky,76.73,59,1010,8.48,237,0
2026-06-09 19:21:35.455328,san francisco,Clear,clear sky,64.58,64,1015,17,245,8
2026-06-09 19:21:36.613786,boston,Clear,clear sky,79.34,54,1014,7,217,6
2026-06-09 19:21:37.794555,toronto,Clouds,overcast clouds,73.09,77,1013,1.01,121,100
2026-06-09 19:21:38.940417,mexico city,Rain,light rain,65.03,72,1013,3.94,132,100
2026-06-09 19:21:40.101104,london,Clear,clear sky,53.22,74,1015,5.01,195,4
2026-06-09 19:21:41.280648,paris,Clouds,overcast clouds,56.71,83,1019,1.01,34,96
2026-06-09 19:21:42.467818,rome,Clouds,broken clouds,80.71,74,1019,5.01,182,53
2026-06-09 19:21:43.636345,tokyo,Clouds,overcast clouds,68.76,74,1007,1.99,94,100
2026-06-09 19:21:44.811203,st. louis,Clouds,scattered clouds,90.01,68,1012,4.29,279,34
2026-06-09 19:22:12.870551,beijing,Clouds,scattered clouds,73.87,55,1012,2.46,302,31
2026-06-09 19:22:14.050329,shanghai,Clear,clear sky,74.19,45,1011,0.78,207,2
2026-06-09 19:22:15.213550,chicago,Clouds,overcast clouds,86.81,72,1010,2.64,91,90
2026-06-09 19:22:16.376461,seoul,Clouds,few clouds,72.09,49,1009,5.44,239,14
2026-06-09 19:22:17.543759,berlin,Clouds,scattered clouds,52.93,69,1016,5.12,242,40
2026-06-09 19:22:18.715274,mumbai,Clouds,broken clouds,87.1,70,1007,14.58,257,78
2026-06-09 19:37:35.039078,kansas city,Clear,clear sky,85.71,66,1009,13.76,190,0
2026-06-09 19:37:36.212922,detroit,Clouds,overcast clouds,78.4,90,1010,5.14,220,100
2026-06-09 20:22:06.583743,st. louis,Clear,clear sky,87.66,71,1012,5.77,264,8
2026-06-09 20:26:44.352262,st. louis,Clear,clear sky,87.66,71,1012,5.77,264,8
2026-06-09 21:29:12.638375,st. louis,Clear,clear sky,85.87,75,1012,1.99,287,8
2026-06-09 22:32:46.775246,st. louis,Clear,clear sky,84.58,75,1012,1.99,280,4
2026-06-10 00:07:44.594273,st. louis,Clear,clear sky,82.33,82,1012,7.36,208,3
2026-06-10 01:49:03.047981,st. louis,Clear,clear sky,82,81,1012,1.99,276,6
2026-06-10 03:59:15.299791,st. louis,Clear,clear sky,79.32,83,1012,1.01,282,5
2026-06-10 06:18:01.992622,st. louis,Clear,clear sky,76.62,86,1012,1.01,277,4
2026-06-10 07:20:57.888719,st. louis,Clear,clear sky,77.95,84,1012,1.99,267,3
2026-06-10 08:51:26.069506,st. louis,Clouds,broken clouds,82.45,76,1012,1.99,273,56
2026-06-10 10:25:35.395870,st. louis,Clouds,broken clouds,86.58,68,1011,1.99,280,74
2026-06-10 10:26:53.195512,st. louis,Clouds,broken clouds,86.58,68,1011,1.99,280,74
2026-06-10 10:28:16.033133,st. louis,Clouds,broken clouds,86.58,68,1011,1.99,280,74
2026-06-10 10:30:44.219996,st. louis,Clouds,broken clouds,86.58,68,1011,1.99,280,74
2026-06-10 10:34:50.907378,st. louis,Clouds,broken clouds,86.58,68,1011,1.99,280,74
2026-06-10 10:50:14.868419,st. louis,Clouds,broken clouds,87.66,68,1011,1.01,257,77
2026-06-10 11:08:10.718642,st. louis,Clouds,broken clouds,88.56,65,1011,1.01,280,77
2026-06-10 11:20:53.072316,st. louis,Clouds,broken clouds,89.47,64,1011,1.01,280,77
2026-06-10 11:54:35.470755,st. louis,Clouds,broken clouds,89.89,63,1010,1.01,250,63
2026-06-10 12:11:28.061153,new york,Clouds,overcast clouds,82.04,62,1011,4,82,100
2026-06-10 12:11:29.288278,los angeles,Clear,clear sky,75.99,67,1010,5.1,211,0
2026-06-10 12:11:29.444196,st. louis,Clouds,broken clouds,90.84,62,1010,1.99,285,63
2026-06-10 12:11:30.477722,san francisco,Clear,clear sky,69.71,66,1013,4,280,2
2026-06-10 12:11:31.678699,boston,Clouds,overcast clouds,87.08,56,1010,8.99,204,100
2026-06-10 12:11:32.908073,toronto,Clouds,overcast clouds,76.01,89,1007,5.99,304,100
2026-06-10 12:11:34.127584,mexico city,Clouds,scattered clouds,68.95,52,1014,2.93,38,37
2026-06-10 12:11:35.355968,london,Clouds,broken clouds,57.9,74,1016,1.01,37,82
2026-06-10 12:11:36.571792,paris,Clouds,overcast clouds,62.62,66,1020,3,34,100
2026-06-10 12:11:37.795277,rome,Clouds,broken clouds,86.31,70,1018,5.01,186,58
2026-06-10 12:11:39.008090,tokyo,Clouds,overcast clouds,65.89,67,1010,4.21,102,90
2026-06-10 12:11:40.223565,st. louis,Clouds,broken clouds,90.84,62,1010,1.99,285,63
2026-06-10 12:11:41.423048,beijing,Clouds,overcast clouds,69.03,56,1012,4.12,344,100
2026-06-10 12:11:42.637366,shanghai,Clouds,overcast clouds,73.78,57,1012,3.65,160,88
2026-06-10 12:11:43.858938,chicago,Clouds,scattered clouds,88.27,74,1007,5.99,167,47
2026-06-10 12:11:45.064835,seoul,Clear,clear sky,66.07,65,1010,1.57,209,2
2026-06-10 12:11:46.279180,berlin,Clouds,overcast clouds,64.69,66,1014,8.01,311,100
2026-06-10 12:11:47.499667,mumbai,Clouds,overcast clouds,87.82,71,1008,15.57,269,100
2026-06-10 12:11:48.714174,kansas city,Clouds,overcast clouds,86.92,67,1006,20,200,94
2026-06-10 12:11:49.930118,detroit,Clear,clear sky,85.48,73,1008,11.32,259,6
2026-06-10 12:16:40.335993,st. louis,Clouds,broken clouds,90.84,62,1010,1.99,285,63
2026-06-10 12:29:00.520006,st. louis,Clouds,broken clouds,91.13,61,1010,1.01,290,63
2026-06-10 12:31:00.446244,st. louis,Clouds,broken clouds,91.13,61,1010,1.01,290,63
2026-06-10 12:35:10.499388,st. louis,Clouds,broken clouds,91.13,61,1010,1.01,290,63
2026-06-10 12:53:16.339827,st. louis,Clouds,broken clouds,92.05,60,1010,1.99,262,64
2026-06-10 12:54:58.835396,st. louis,Clouds,broken clouds,92.05,60,1010,1.99,262,64
2026-06-10 13:10:18.492739,new york,Clouds,overcast clouds,82.04,63,1011,4,231,100
2026-06-10 13:10:19.655341,los angeles,Clear,clear sky,78.48,63,1010,6.26,211,0
2026-06-10 13:10:20.808736,san francisco,Clear,clear sky,72.99,62,1013,5.06,274,3
2026-06-10 13:10:21.944175,boston,Clouds,overcast clouds,89.01,53,1010,8.99,257,97
2026-06-10 13:10:23.078240,toronto,Clouds,overcast clouds,81.84,65,1007,5.01,316,100
2026-06-10 13:10:24.234474,mexico city,Clouds,scattered clouds,78.21,43,1012,2.71,55,35
2026-06-10 13:10:25.382293,london,Clouds,broken clouds,58.06,77,1016,1.99,3,70
2026-06-10 13:10:26.538746,paris,Clouds,overcast clouds,61.34,72,1020,8.01,275,86
2026-06-10 13:10:27.682814,rome,Clouds,broken clouds,89.55,68,1018,4.25,232,53
2026-06-10 13:10:28.840961,tokyo,Clouds,overcast clouds,65.86,67,1011,5.01,132,100
2026-06-10 13:10:30.011806,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:10:30.386821,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:10:31.138546,beijing,Clouds,broken clouds,70.14,47,1012,3.56,350,78
2026-06-10 13:10:32.276874,shanghai,Clouds,overcast clouds,73.22,59,1012,3.67,167,90
2026-06-10 13:10:33.421547,chicago,Clouds,broken clouds,89.94,68,1006,5.01,240,56
2026-06-10 13:10:34.584556,seoul,Clear,clear sky,65.44,67,1010,1.77,192,3
2026-06-10 13:10:35.739617,berlin,Clouds,overcast clouds,63.45,67,1014,10,98,100
2026-06-10 13:10:36.929348,mumbai,Clouds,overcast clouds,87.51,70,1007,14.52,259,99
2026-06-10 13:10:38.093933,kansas city,Clouds,overcast clouds,88.27,65,1006,18.99,210,90
2026-06-10 13:10:39.271147,detroit,Clouds,few clouds,87.03,81,1008,1.01,167,16
2026-06-10 13:11:30.740224,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:13:30.731147,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:15:30.733152,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:17:30.460125,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:18:30.728508,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:20:07.731830,st. louis,Clouds,broken clouds,92.17,60,1010,3,295,64
2026-06-10 13:22:07.726854,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:24:07.726110,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:26:07.723614,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:28:07.717927,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:30:07.714058,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:30:45.261229,new york,Clouds,overcast clouds,82.02,65,1011,5.01,154,100
2026-06-10 13:30:46.423437,los angeles,Clear,clear sky,79.65,61,1010,1.99,243,0
2026-06-10 13:30:47.577190,san francisco,Clear,clear sky,74.01,60,1013,5.06,274,3
2026-06-10 13:30:48.734849,boston,Clouds,broken clouds,88.74,53,1009,5.01,240,65
2026-06-10 13:30:49.897338,toronto,Clouds,overcast clouds,82,64,1007,4,270,100
2026-06-10 13:30:51.046096,mexico city,Clouds,scattered clouds,78.21,43,1012,2.71,55,35
2026-06-10 13:30:52.198410,london,Clouds,broken clouds,56.82,79,1016,1.01,40,70
2026-06-10 13:30:53.360659,paris,Clouds,overcast clouds,60.01,76,1021,8.01,275,86
2026-06-10 13:30:54.518363,rome,Clouds,broken clouds,88.32,69,1018,4.25,232,53
2026-06-10 13:30:55.674677,tokyo,Clouds,overcast clouds,65.64,71,1011,5.01,132,100
2026-06-10 13:30:56.830361,st. louis,Clouds,broken clouds,92.53,59,1010,3,284,64
2026-06-10 13:30:57.986804,beijing,Clouds,broken clouds,70.14,47,1012,3.56,350,78
2026-06-10 13:30:59.160179,shanghai,Clouds,overcast clouds,73.53,60,1012,3.67,167,90
2026-06-10 13:31:00.313576,chicago,Clouds,broken clouds,90.07,69,1006,8.01,187,56
2026-06-10 13:31:01.471481,seoul,Clear,clear sky,64.96,70,1010,1.77,192,3
2026-06-10 13:31:02.642812,berlin,Rain,light rain,62.74,68,1015,11.01,80,100
2026-06-10 13:31:03.814567,mumbai,Clouds,overcast clouds,87.51,70,1007,14.52,259,99
2026-06-10 13:31:04.986469,kansas city,Clouds,overcast clouds,88.86,64,1006,18.99,210,90
2026-06-10 13:31:06.152274,detroit,Clouds,few clouds,87.93,84,1008,1.99,274,16
2026-06-10 13:32:07.709008,st. louis,Clouds,scattered clouds,92.41,60,1009,3,289,33
2026-06-10 13:34:07.718570,st. louis,Clouds,scattered clouds,92.41,60,1009,3,289,33
2026-06-10 13:36:07.716716,st. louis,Clouds,scattered clouds,92.41,60,1009,3,289,33
2026-06-10 13:38:07.717956,st. louis,Clouds,scattered clouds,92.41,60,1009,3,289,33
2026-06-10 13:40:07.711986,st. louis,Clouds,scattered clouds,92.41,60,1009,3,289,33
2026-06-10 13:42:07.707119,st. louis,Clouds,scattered clouds,92.07,60,1009,1.01,284,33
2026-06-10 13:44:07.698858,st. louis,Clouds,scattered clouds,92.07,60,1009,1.01,284,33
2026-06-10 13:46:07.703715,st. louis,Clouds,scattered clouds,92.07,60,1009,1.01,284,33
2026-06-10 13:47:30.436984,st. louis,Clouds,scattered clouds,92.07,60,1009,1.01,284,33
